county,consortium,month,year,federal_fiscal_year,state_fiscal_year,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,quarter,fulldate,ann_calfresh_hh_sfy_avg,ann_calfresh_hh_cy_avg,ann_calfresh_persons_sfy_avg,ann_calfresh_persons_cy_avg,ann_elderly,ann_children,ann_child_only_hh,ann_esl,ann_wic_calfresh_reachable,ann_calfresh_in_wic,ann_tot_pop,ann_elderly_over60,ann_children_under18,ann_tot_esl_over5,ann_tot_ssi_recipients,unemployment_pct,ann_calfresh_eligibles,mth_calfresh_hh,mth_calfresh_persons,mth_medical_enrollment,mth_timeliness_30d_pct,mth_timeliness_exp_pct,mth_negative_error_completed_cases,mth_negative_error_pct,mth_active_error_rate_pct,pri_est_frequency,calfresh_persons_cy_avg,calfresh_eligibles,five_yr_est_range,pri_us_census_est_pct,qtr_timeliness_exp_pct,qtr_30d_churn_reapps_pct,qtr_90d_churn_reapps_pct,qtr_30d_churn_recerts_pct,qtr_90d_churn_recerts_pct
Calaveras,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,2791.0,5034.0,12135.0,0.992481203008,0.931034482759,62.0,0.323,0.0802,,,,,,,,,,
Colusa,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,707.0,1627.0,9131.0,0.939393939394,0.96,62.0,0.323,0.0802,,,,,,,,,,
Contra Costa,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,31358.0,62579.0,273705.0,0.964847363552,0.990059642147,12.0,0.333,0.0527,,,,,,,,,,
Del Norte,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,2566.0,5291.0,11981.0,0.988764044944,0.949152542373,62.0,0.323,0.0802,,,,,,,,,,
El Dorado,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,6874.0,12212.0,38964.0,1.0,0.993079584775,62.0,0.323,0.0802,,,,,,,,,,
Fresno,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,88937.0,206365.0,494200.0,0.964323560579,0.969676549865,31.0,0.419,0.0361,,,,,,,,,,
Glenn,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,1494.0,3421.0,12388.0,0.982142857143,1.0,62.0,0.323,0.0802,,,,,,,,,,
Humboldt,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,12181.0,20534.0,55772.0,0.993138936535,0.96976744186,62.0,0.323,0.0802,,,,,,,,,,
Imperial,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,17079.0,41403.0,95028.0,0.970711297071,0.9475,62.0,0.323,0.0802,,,,,,,,,,
Inyo,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,1042.0,1984.0,5593.0,1.0,0.878048780488,62.0,0.323,0.0802,,,,,,,,,,
Kern,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,68976.0,160000.0,416774.0,0.992307692308,0.925152306353,17.0,0.235,0.0196,,,,,,,,,,
Kings,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,10578.0,24005.0,57664.0,0.99609375,0.957627118644,62.0,0.323,0.0802,,,,,,,,,,
Lake,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,6430.0,11944.0,32616.0,0.946127946128,0.96875,62.0,0.323,0.0802,,,,,,,,,,
Lassen,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,1579.0,3127.0,8064.0,0.935064935065,0.804347826087,62.0,0.323,0.0802,,,,,,,,,,
Los Angeles,LRS,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,531634.0,1067719.0,3986966.0,0.990412979351,0.917146144994,244.0,0.455,0.1206,,,,,,,,,,
Madera,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,11645.0,28249.0,70507.0,0.992610837438,0.948412698413,62.0,0.323,0.0802,,,,,,,,,,
Marin,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,5980.0,9845.0,47492.0,0.981538461538,0.919282511211,62.0,0.323,0.0802,,,,,,,,,,
Mariposa,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,1006.0,1795.0,4791.0,0.878048780488,0.538461538462,62.0,0.323,0.0802,,,,,,,,,,
Mendocino,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,6264.0,11807.0,41381.0,0.938725490196,0.930147058824,62.0,0.323,0.0802,,,,,,,,,,
Merced,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,23752.0,55013.0,140375.0,0.993220338983,0.965289256198,5.0,0.0,0.0194,,,,,,,,,,
Modoc,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,547.0,1156.0,3200.0,0.961538461538,0.894736842105,62.0,0.323,0.0802,,,,,,,,,,
Mono,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,400.0,676.0,3762.0,1.0,0.925925925926,62.0,0.323,0.0802,,,,,,,,,,
Monterey,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,22224.0,49320.0,187277.0,0.996539792388,0.972222222222,5.0,0.2,0.0237,,,,,,,,,,
Napa,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,3274.0,6535.0,32647.0,0.941747572816,0.939393939394,62.0,0.323,0.0802,,,,,,,,,,
Nevada,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,4157.0,7198.0,25055.0,0.892018779343,0.826923076923,62.0,0.323,0.0802,,,,,,,,,,
Orange,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,116316.0,235714.0,897865.0,0.995553673513,0.990410958904,36.0,0.361,0.068,,,,,,,,,,
Placer,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,8719.0,16171.0,62968.0,1.0,0.912820512821,62.0,0.323,0.0802,,,,,,,,,,
Plumas,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,1168.0,2184.0,6445.0,0.959183673469,0.870967741935,62.0,0.323,0.0802,,,,,,,,,,
Riverside,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,122242.0,269902.0,839840.0,0.996907552083,0.945127504554,31.0,0.323,0.0554,,,,,,,,,,
Sacramento,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,98777.0,206532.0,557931.0,0.993506493506,0.992311635059,32.0,0.469,0.0525,,,,,,,,,,
San Benito,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,2289.0,5113.0,18959.0,0.988636363636,0.95,62.0,0.323,0.0802,,,,,,,,,,
San Bernardino,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,166644.0,363035.0,887197.0,0.995608966952,0.951577526573,40.0,0.275,0.0333,,,,,,,,,,
San Diego,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,133562.0,268428.0,896503.0,0.980679546969,0.970860314524,51.0,0.431,0.0218,,,,,,,,,,
San Francisco,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,34069.0,50907.0,222739.0,0.990112063283,0.933158584535,9.0,0.333,0.0757,,,,,,,,,,
San Joaquin,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,48782.0,108347.0,298633.0,0.984087518647,0.926365795724,11.0,0.091,0.0413,,,,,,,,,,
San Luis Obispo,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,9671.0,17216.0,60972.0,0.976744186047,0.97265625,62.0,0.323,0.0802,,,,,,,,,,
San Mateo,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,13714.0,26382.0,152055.0,0.975238095238,0.876876876877,62.0,0.323,0.0802,,,,,,,,,,
Santa Barbara,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,18905.0,38800.0,148091.0,0.975247524752,0.945337620579,62.0,0.323,0.0802,,,,,,,,,,
Santa Clara,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,47569.0,92733.0,433411.0,0.99266951741,0.98381294964,14.0,0.357,0.0394,,,,,,,,,,
Santa Cruz,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,14839.0,26721.0,78922.0,0.977099236641,0.982683982684,62.0,0.323,0.0802,,,,,,,,,,
Shasta,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,12419.0,23195.0,63674.0,0.944153577661,0.980392156863,62.0,0.323,0.0802,,,,,,,,,,
Sierra,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,162.0,266.0,827.0,1.0,1.0,62.0,0.323,0.0802,,,,,,,,,,
Siskiyou,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,3116.0,6490.0,19070.0,0.992700729927,0.887755102041,62.0,0.323,0.0802,,,,,,,,,,
Solano,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,21136.0,39676.0,122467.0,0.96511627907,0.958904109589,8.0,0.5,0.0057,,,,,,,,,,
Sonoma,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,17348.0,30594.0,129065.0,0.979545454545,0.885085574572,62.0,0.323,0.0802,,,,,,,,,,
Stanislaus,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,39732.0,83137.0,249878.0,0.987124463519,0.942519019442,9.0,0.556,0.0487,,,,,,,,,,
Sutter,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,5609.0,12819.0,43023.0,0.984693877551,0.965753424658,62.0,0.323,0.0802,,,,,,,,,,
Tehama,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,4341.0,9396.0,27326.0,0.94623655914,0.937062937063,62.0,0.323,0.0802,,,,,,,,,,
Trinity,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,968.0,1716.0,4935.0,0.981132075472,0.75,62.0,0.323,0.0802,,,,,,,,,,
Tulare,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,51369.0,119304.0,257385.0,0.990531299316,0.923392612859,13.0,0.385,0.0457,,,,,,,,,,
Tuolumne,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,2921.0,5122.0,14217.0,0.993421052632,0.913461538462,62.0,0.323,0.0802,,,,,,,,,,
Ventura,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,35666.0,70912.0,235529.0,0.993308550186,0.959595959596,12.0,0.167,0.0658,,,,,,,,,,
Yolo,CalWIN,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,10091.0,19311.0,59378.0,0.902380952381,0.972440944882,62.0,0.323,0.0802,,,,,,,,,,
Yuba,C-IV,MAY,2017,2017.0,2016/17,,,,2.0,2017-05-01,,,,,,,,,,,,,,,,,,5951.0,12941.0,32720.0,0.996539792388,0.953917050691,62.0,0.323,0.0802,,,,,,,,,,
California,n/a,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,1983127.0,4093488.0,13374019.0,0.987069541587,0.942777974076,696.0,0.395,0.0646,,,,,,,,,,
Alameda,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,57141.0,108000.0,433661.0,\N,\N,18.0,0.444,0.0335,,,,,,,,,,
Alpine,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,79.0,139.0,324.0,1.0,1.0,66.0,0.318,0.0646,,,,,,,,,,
Amador,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,1653.0,3006.0,8205.0,0.935064935065,0.964285714286,66.0,0.318,0.0646,,,,,,,,,,
Butte,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,16843.0,31147.0,82928.0,0.940860215054,0.968518518519,66.0,0.318,0.0646,,,,,,,,,,
Calaveras,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,2807.0,5046.0,12128.0,1.0,0.932692307692,66.0,0.318,0.0646,,,,,,,,,,
Colusa,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,701.0,1586.0,9084.0,0.958333333333,0.933333333333,66.0,0.318,0.0646,,,,,,,,,,
Contra Costa,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,31398.0,62682.0,272161.0,0.980483271375,0.991983967936,12.0,0.333,0.0584,,,,,,,,,,
Del Norte,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,2586.0,5313.0,11959.0,1.0,0.955882352941,66.0,0.318,0.0646,,,,,,,,,,
El Dorado,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,6914.0,12254.0,39088.0,0.994832041344,0.989130434783,66.0,0.318,0.0646,,,,,,,,,,
Fresno,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,88492.0,205269.0,493344.0,0.955437312936,0.967741935484,33.0,0.424,0.0358,,,,,,,,,,
Glenn,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,1502.0,3424.0,12395.0,0.978723404255,0.958904109589,66.0,0.318,0.0646,,,,,,,,,,
Humboldt,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,12156.0,20524.0,55564.0,0.996428571429,0.968899521531,66.0,0.318,0.0646,,,,,,,,,,
Imperial,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,17175.0,41625.0,94911.0,0.975734355045,0.953191489362,66.0,0.318,0.0646,,,,,,,,,,
Inyo,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,1018.0,1942.0,5515.0,1.0,0.787878787879,66.0,0.318,0.0646,,,,,,,,,,
Kern,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,69012.0,160089.0,415266.0,0.990534521158,0.939050936003,17.0,0.235,0.0174,,,,,,,,,,
Kings,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,10610.0,23969.0,57594.0,0.994736842105,0.954198473282,66.0,0.318,0.0646,,,,,,,,,,
Lake,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,6388.0,11854.0,32703.0,0.928838951311,0.892045454545,66.0,0.318,0.0646,,,,,,,,,,
Lassen,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,1598.0,3162.0,8061.0,0.857142857143,0.788732394366,66.0,0.318,0.0646,,,,,,,,,,
Los Angeles,LRS,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,531794.0,1068841.0,3975793.0,0.991079116867,0.916999029859,259.0,0.463,0.115,,,,,,,,,,
Madera,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,11544.0,27982.0,70476.0,0.994858611825,0.979253112033,66.0,0.318,0.0646,,,,,,,,,,
Marin,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,5942.0,9819.0,47647.0,0.974452554745,0.966480446927,66.0,0.318,0.0646,,,,,,,,,,
Mariposa,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,1026.0,1835.0,4796.0,0.8,0.758620689655,66.0,0.318,0.0646,,,,,,,,,,
Mendocino,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,6329.0,11777.0,41512.0,0.945054945055,0.937254901961,66.0,0.318,0.0646,,,,,,,,,,
Merced,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,23660.0,54748.0,140318.0,0.99209039548,0.983948635634,5.0,0.0,0.0322,,,,,,,,,,
Modoc,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,537.0,1137.0,3176.0,1.0,1.0,66.0,0.318,0.0646,,,,,,,,,,
Mono,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,399.0,679.0,3734.0,0.978723404255,0.967741935484,66.0,0.318,0.0646,,,,,,,,,,
Monterey,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,21073.0,46439.0,186385.0,0.996511627907,0.953722334004,6.0,0.333,0.03,,,,,,,,,,
Napa,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,3222.0,6398.0,32479.0,0.9765625,0.956043956044,66.0,0.318,0.0646,,,,,,,,,,
Nevada,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,4148.0,7119.0,25057.0,0.862244897959,0.85401459854,66.0,0.318,0.0646,,,,,,,,,,
Orange,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,116037.0,234962.0,895828.0,0.997804829375,0.998094512195,38.0,0.368,0.0629,,,,,,,,,,
Placer,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,8726.0,16164.0,62504.0,1.0,0.909547738693,66.0,0.318,0.0646,,,,,,,,,,
Plumas,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,1135.0,2071.0,6475.0,0.928571428571,0.884615384615,66.0,0.318,0.0646,,,,,,,,,,
Riverside,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,122275.0,269873.0,836681.0,0.996109607578,0.930611281567,32.0,0.344,0.0495,,,,,,,,,,
Sacramento,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,98582.0,206394.0,554468.0,0.993236714976,0.993493493493,34.0,0.471,0.0465,,,,,,,,,,
San Benito,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,2244.0,5021.0,18830.0,0.974358974359,0.981481481481,66.0,0.318,0.0646,,,,,,,,,,
San Bernardino,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,166694.0,363138.0,884331.0,0.992914391915,0.95762282627,42.0,0.286,0.0364,,,,,,,,,,
San Diego,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,133304.0,267684.0,894693.0,0.98021760633,0.974190520882,53.0,0.415,0.0272,,,,,,,,,,
San Francisco,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,34088.0,50807.0,221870.0,0.981645139361,0.915474642393,10.0,0.3,0.0747,,,,,,,,,,
San Joaquin,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,48610.0,107840.0,298445.0,0.981047381546,0.937073540561,12.0,0.083,0.0381,,,,,,,,,,
San Luis Obispo,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,9608.0,17037.0,60671.0,0.97542997543,0.99604743083,66.0,0.318,0.0646,,,,,,,,,,
San Mateo,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,13636.0,26186.0,151510.0,0.983333333333,0.876876876877,66.0,0.318,0.0646,,,,,,,,,,
Santa Barbara,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,18503.0,37821.0,147481.0,0.984713375796,0.937716262976,66.0,0.318,0.0646,,,,,,,,,,
Santa Clara,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,47284.0,92106.0,430757.0,0.991666666667,0.983576642336,15.0,0.4,0.0417,,,,,,,,,,
Santa Cruz,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,14653.0,26228.0,78488.0,0.976133651551,0.983783783784,66.0,0.318,0.0646,,,,,,,,,,
Shasta,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,12457.0,23286.0,63347.0,0.952922077922,0.973509933775,66.0,0.318,0.0646,,,,,,,,,,
Sierra,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,167.0,275.0,834.0,1.0,1.0,66.0,0.318,0.0646,,,,,,,,,,
Siskiyou,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,3096.0,6406.0,18956.0,0.99173553719,0.864197530864,66.0,0.318,0.0646,,,,,,,,,,
Solano,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,21025.0,39458.0,121535.0,0.983585858586,0.97641509434,8.0,0.5,0.005,,,,,,,,,,
Sonoma,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,17326.0,30450.0,128323.0,0.991416309013,0.907692307692,66.0,0.318,0.0646,,,,,,,,,,
Stanislaus,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,39844.0,83142.0,249728.0,0.979402677652,0.95482388974,9.0,0.556,0.0432,,,,,,,,,,
Sutter,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,5558.0,12737.0,42815.0,0.981651376147,0.901840490798,66.0,0.318,0.0646,,,,,,,,,,
Tehama,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,4319.0,9386.0,27310.0,0.944751381215,0.947368421053,66.0,0.318,0.0646,,,,,,,,,,
Trinity,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,974.0,1706.0,4830.0,0.929824561404,0.756097560976,66.0,0.318,0.0646,,,,,,,,,,
Tulare,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,50995.0,118132.0,256802.0,0.991118077325,0.935714285714,14.0,0.429,0.043,,,,,,,,,,
Tuolumne,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,2863.0,5039.0,14076.0,0.98347107438,0.913580246914,66.0,0.318,0.0646,,,,,,,,,,
Ventura,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,35340.0,70075.0,234314.0,0.991466252909,0.962962962963,13.0,0.154,0.0895,,,,,,,,,,
Yolo,CalWIN,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,10054.0,19272.0,59130.0,0.954148471616,0.969162995595,66.0,0.318,0.0646,,,,,,,,,,
Yuba,C-IV,JUN,2017,2017.0,2016/17,,,,2.0,2017-06-01,,,,,,,,,,,,,,,,,,5983.0,12987.0,32723.0,1.0,0.972111553785,66.0,0.318,0.0646,,,,,,,,,,
California,n/a,AUG,2017,2017.0,2017/18,,,,3.0,2017-08-01,,,,,,,,,,,,,,,,,,1985432.0,4085865.0,13358391.0,0.984160404876,0.930269850011,763.0,0.391,0.0619,,,,,,,,,,
Alameda,CalWIN,AUG,2017,2017.0,2017/18,,,,3.0,2017-08-01,,,,,,,,,,,,,,,,,,57382.0,107694.0,436371.0,\N,\N,20.0,0.45,0.031,,,,,,,,,,
Alpine,C-IV,AUG,2017,2017.0,2017/18,,,,3.0,2017-08-01,,,,,,,,,,,,,,,,,,78.0,137.0,323.0,1.0,0.666666666667,78.0,0.295,0.0846,,,,,,,,,,
Amador,C-IV,AUG,2017,2017.0,2017/18,,,,3.0,2017-08-01,,,,,,,,,,,,,,,,,,1666.0,3013.0,8206.0,1.0,0.981818181818,78.0,0.295,0.0846,,,,,,,,,,
Butte,C-IV,AUG,2017,2017.0,2017/18,,,,3.0,2017-08-01,,,,,,,,,,,,,,,,,,16544.0,30858.0,83016.0,0.925507900677,0.912332838039,78.0,0.295,0.0846,,,,,,,,,,
Calaveras,C-IV,AUG,2017,2017.0,2017/18,,,,3.0,2017-08-01,,,,,,,,,,,,,,,,,,2804.0,5025.0,12006.0,0.994117647059,0.893805309735,78.0,0.295,0.0846,,,,,,,,,,
Colusa,C-IV,AUG,2017,2017.0,2017/18,,,,3.0,2017-08-01,,,,,,,,,,,,,,,,,,692.0,1535.0,9091.0,1.0,1.0,78.0,0.295,0.0846,,,,,,,,,,
Contra Costa,CalWIN,AUG,2017,2017.0,2017/18,,,,3.0,2017-08-01,,,,,,,,,,,,,,,,,,31606.0,62627.0,272689.0,0.970238095238,0.983660130719,12.0,0.333,0.0585,,,,,,,,,,
Del Norte,C-IV,AUG,2017,2017.0,2017/18,,,,3.0,2017-08-01,,,,,,,,,,,,,,,,,,2577.0,5280.0,12065.0,1.0,0.977011494253,78.0,0.295,0.0846,,,,,,,,,,
